Start,Peak,End,Duration,LOCAbsValPeak,ROCAbsValPeak,LOCAbsRiseSlope,ROCAbsRiseSlope,LOCAbsFallSlope,ROCAbsFallSlope,Stage
8278.8515625,8279.6640625,8279.8125,0.9609375,9.141189576054748,102.77159227152457,40.188508107333924,97.21723148654497,184.30647094664255,541.5170995787216,W
8279.8203125,8279.953125,8280.1015625,0.28125,15.878116770891463,115.30901741228642,259.8342086815906,712.6977481198982,174.32704444382296,501.50459341430513,W
8282.4921875,8282.6484375,8283.4296875,0.9375,157.19905146437625,181.79246212192598,860.757671655608,1320.4624681391028,168.53138974642744,262.85452690407516,W
8283.6875,8283.9453125,8284.3515625,0.6640625,98.04027783853992,205.06839532127694,487.5147757129592,690.0497904770879,289.1101953573823,448.3458498293497,W
8287.640625,8287.8203125,8288.4609375,0.8203125,173.2911231949606,212.8921960980094,869.40528047007,1278.9337001593908,232.56808265204785,368.4799303571699,W
8288.7109375,8289.078125,8290.4453125,1.734375,63.73913630992328,147.89329094392937,231.19253134418955,344.39574931725576,62.19809453580788,88.99911479932197,W
8292.8046875,8292.9765625,8293.7734375,0.96875,177.2482072374075,209.4043687521574,951.8419101155667,1279.1345736214575,199.82533775624117,283.1014095606909,W
8293.9765625,8294.265625,8294.9453125,0.96875,117.41904419922783,232.62975215742543,477.7605424995248,725.7430080443382,181.07776337121058,307.8434673913696,W
8297.9453125,8298.1953125,8298.8515625,0.90625,126.84946984371453,155.25588176503337,461.3722495369406,669.8565131904915,173.2745360559099,252.55488094474177,W
8299.1484375,8299.40625,8300.0703125,0.921875,107.90061649238875,212.84902590492462,475.29790694006897,767.1972672476654,163.6042471480545,284.1418086951797,W
8303.1171875,8303.2890625,8303.8828125,0.765625,155.10668614755213,201.8384952269851,884.6565627712372,1228.6861906494037,240.01795843821162,358.17305438381214,W
8304.2421875,8304.546875,8305.8203125,1.578125,112.66114330337828,208.507643808345,414.0671315401414,646.1348078457967,93.00864424535324,142.34394615906103,W
8308.28125,8308.4453125,8309.125,0.84375,147.4052737541772,192.49671235176362,902.6477269201159,1172.917557793313,207.32806049002397,288.5846393908453,W
8309.40625,8309.7109375,8310.96875,1.5625,123.01521324218058,215.965985018658,424.66128358191503,686.3569613453794,104.14907986091134,161.2883991754958,W
8313.4296875,8313.59375,8314.28125,0.8515625,150.25726705423153,209.79782348632443,928.0105861045704,1287.8690068655046,203.65816084950683,316.2135063405071,W
8314.546875,8314.8515625,8316.1640625,1.6171875,107.45057544689124,189.46612464526098,376.8174465245624,592.827990676874,78.89384562596939,128.53054340317863,W
8318.5859375,8318.7265625,8319.4765625,0.890625,141.38674314244898,200.61221199269195,993.2683389930169,1425.1209870096636,182.1903536124039,271.6113365958342,W
